GSM,-6.239547729,53.42857361
GSM,-6.330184937,53.42857361
GSM,-6.481246948,53.42857361
GSM,-6.499099731,53.42857361
GSM,-6.501846313,53.42857361
GSM,-6.355612,53.428494
GSM,-6.232853,53.428459
GSM,-6.241666,53.428417
GSM,-6.238346,53.428402
GSM,-6.211532,53.428299
GSM,-6.21991,53.428299
GSM,-6.239822,53.428299
GSM,-6.354493,53.428299
GSM,-6.234496,53.427838
GSM,-6.240779,53.427833
GSM,-6.231377,53.427818
GSM,-6.244194,53.427765
GSM,-6.21961,53.42776
GSM,-6.332107,53.42775
GSM,-6.245528,53.427452
GSM,-6.174679,53.427423
GSM,-6.228505,53.427315
GSM,-6.243986,53.427208
GSM,-6.503218,53.427201
GSM,-6.133804321,53.42720032
GSM,-6.154403687,53.42720032
GSM,-6.221694946,53.42720032
GSM,-6.231307983,53.42720032
GSM,-6.243667603,53.42720032
GSM,-6.304092407,53.42720032
GSM,-6.335678101,53.42720032
GSM,-6.357650757,53.42720032
GSM,-6.239639,53.4272
GSM,-6.240353,53.427185
GSM,-6.241415,53.427036
GSM,-6.343735,53.427017
GSM,-6.428237,53.426926
GSM,-6.239315,53.426907
GSM,-6.377049,53.426857
GSM,-6.242653,53.426843
GSM,-6.243344,53.426783
GSM,-6.180038,53.426743
GSM,-6.238632,53.426743
GSM,-6.496902,53.426651
GSM,-6.233368,53.426514
GSM,-6.241608,53.426514
GSM,-6.171443,53.426452
GSM,-6.244526,53.426342
GSM,-6.205971,53.425958
GSM,-6.240023,53.425934
GSM,-6.235427856,53.42582703
GSM,-6.236801147,53.42582703
GSM,-6.379035,53.425827
GSM,-6.242169,53.425785
GSM,-6.127326,53.425777
GSM,-6.240211,53.425501
GSM,-6.491775,53.425369
GSM,-6.240908,53.425315
GSM,-6.213455,53.425005
GSM,-6.263443,53.425003
GSM,-6.224312,53.424972
GSM,-6.332446,53.424917
GSM,-6.320787,53.4248
GSM,-6.459749,53.424522
GSM,-6.303406,53.424454
GSM,-6.310043,53.424454
GSM,-6.330528,53.424454
GSM,-6.15852356,53.42445374
GSM,-6.214828491,53.42445374
GSM,-6.218948364,53.42445374
GSM,-6.312332153,53.42445374
GSM,-6.313705444,53.42445374
GSM,-6.315078735,53.42445374
GSM,-6.319198608,53.42445374
GSM,-6.180839,53.424111
GSM,-6.252075,53.423999
GSM,-6.201553,53.423996
GSM,-6.227188,53.423996
GSM,-6.326981,53.423996
GSM,-6.312528,53.423669
GSM,-6.176935,53.423554
GSM,-6.212997,53.423386
GSM,-6.167257,53.423359
GSM,-6.231308,53.423336
GSM,-6.334394,53.42333
GSM,-6.17651,53.42321
GSM,-6.412125,53.423195
GSM,-6.134512,53.423132
GSM,-6.229202,53.423126
GSM,-6.164932,53.423081
GSM,-6.18598938,53.42308044
GSM,-6.187362671,53.42308044
GSM,-6.190109253,53.42308044
GSM,-6.2134552,53.42308044
GSM,-6.249160767,53.42308044
GSM,-6.282119751,53.42308044
GSM,-6.317139,53.422869
GSM,-6.135028,53.422516
GSM,-6.17326,53.422501
GSM,-6.362019,53.422386
GSM,-6.385475,53.422359
GSM,-6.129327,53.422013
GSM,-6.241117,53.421903
GSM,-6.221037,53.421808
GSM,-6.135177612,53.42170715
GSM,-6.137924194,53.42170715
GSM,-6.157150269,53.42170715
GSM,-6.203842163,53.42170715
GSM,-6.386489868,53.42170715
GSM,-6.387863159,53.42170715
GSM,-6.391983032,53.42170715
GSM,-6.455154419,53.42170715
GSM,-6.386419,53.421421
GSM,-6.456414,53.421387
GSM,-6.236406,53.420667
GSM,-6.321007,53.420566
GSM,-6.249344,53.420535
GSM,-6.227384,53.42053
GSM,-6.176215,53.420395
GSM,-6.402969,53.420334
GSM,-6.13243103,53.42033386
GSM,-6.137924194,53.42033386
GSM,-6.147537231,53.42033386
GSM,-6.153030396,53.42033386
GSM,-6.155776978,53.42033386
GSM,-6.323318481,53.42033386
GSM,-6.296369,53.420184
GSM,-6.33046,53.420059
GSM,-6.156464,53.419647
GSM,-6.38443,53.419647
GSM,-6.425629,53.419647
GSM,-6.191726,53.419624
GSM,-6.224899,53.419418
GSM,-6.323318,53.419418
GSM,-6.17569,53.418961
GSM,-6.222352,53.418961
GSM,-6.235313,53.418961
GSM,-6.248245,53.418961
GSM,-6.272899,53.418961
GSM,-6.151657104,53.41896057
GSM,-6.221694946,53.41896057
GSM,-6.22718811,53.41896057
GSM,-6.235427856,53.41896057
GSM,-6.37550354,53.41896057
GSM,-6.390609741,53.41896057
GSM,-6.404342651,53.41896057
GSM,-6.464767456,53.41896057
GSM,-6.273932,53.418785
GSM,-6.249415,53.418656
GSM,-6.276406,53.418632
GSM,-6.269128,53.418566
GSM,-6.13338,53.418267
GSM,-6.384659,53.418045
GSM,-6.456211,53.417693
GSM,-6.267327,53.417691
GSM,-6.177749634,53.41758728
GSM,-6.242294312,53.41758728
GSM,-6.247787476,53.41758728
GSM,-6.254653931,53.41758728
GSM,-6.36177063,53.41758728
GSM,-6.383743286,53.41758728
GSM,-6.451034546,53.41758728
GSM,-6.272507,53.417587
GSM,-6.313706,53.417587
GSM,-6.247101,53.417244
GSM,-6.379068,53.417235
GSM,-6.225015,53.417191
GSM,-6.343003,53.41713
GSM,-6.135292,53.416901
GSM,-6.452725,53.41671
GSM,-6.173401,53.416443
GSM,-6.158936,53.41644
GSM,-6.445198,53.416214
GSM,-6.465748,53.416214
GSM,-6.153030396,53.41621399
GSM,-6.157150269,53.41621399
GSM,-6.15852356,53.41621399
GSM,-6.25328064,53.41621399
GSM,-6.36177063,53.41621399
GSM,-6.363143921,53.41621399
GSM,-6.477127075,53.41621399
GSM,-6.156464,53.416061
GSM,-6.224231,53.416001
GSM,-6.228562,53.415985
GSM,-6.343804,53.415985
GSM,-6.150344,53.415975
GSM,-6.154491,53.415877
GSM,-6.17775,53.415756
GSM,-6.157351,53.415585
GSM,-6.318512,53.415527
GSM,-6.420032,53.415432
GSM,-6.318107,53.415414
GSM,-6.238083,53.415161
GSM,-6.455179,53.415063
GSM,-6.231236,53.414945
GSM,-6.158524,53.414841
GSM,-6.477814,53.414841
GSM,-6.493607,53.414841
GSM,-6.148910522,53.4148407
GSM,-6.159896851,53.4148407
GSM,-6.173629761,53.4148407
GSM,-6.357650757,53.4148407
GSM,-6.360397339,53.4148407
GSM,-6.365890503,53.4148407
GSM,-6.382369995,53.4148407
GSM,-6.340667,53.41475
GSM,-6.484214,53.414696
GSM,-6.411484,53.414566
GSM,-6.211731,53.414524
GSM,-6.223526,53.414522
GSM,-6.044541,53.414497
GSM,-6.440763,53.41444
GSM,-6.218856,53.414261
GSM,-6.402969,53.414154
GSM,-6.475296,53.413925
GSM,-6.244527,53.413907
GSM,-6.168136597,53.41346741
GSM,-6.427688599,53.41346741
GSM,-6.437301636,53.41346741
GSM,-6.477127075,53.41346741
GSM,-6.408462,53.413467
GSM,-6.443939,53.413467
GSM,-6.159668,53.413239
GSM,-6.477227,53.413234
GSM,-6.158815,53.413218
GSM,-6.363745,53.413031
GSM,-6.228598,53.413021
GSM,-6.137741,53.41301
GSM,-6.161735,53.41298
GSM,-6.236802,53.412782
GSM,-6.227728,53.412723
GSM,-6.174574,53.412609
GSM,-6.445617,53.412609
GSM,-6.240234,53.412437
GSM,-6.101759,53.412325
GSM,-6.161723,53.412211
GSM,-6.300997,53.41211
GSM,-6.239547729,53.41209412
GSM,-6.462020874,53.41209412
GSM,-6.228012,53.412094
GSM,-6.37207,53.412094
GSM,-6.352295,53.411957
GSM,-6.367971,53.411911
GSM,-6.367243,53.41188
GSM,-6.439819,53.411865
GSM,-6.497955,53.411865
GSM,-6.457027,53.411596
GSM,-6.173858,53.411408
GSM,-6.155044,53.41127
GSM,-6.160355,53.411179
GSM,-6.231308,53.411113
GSM,-6.225815,53.411095
GSM,-6.247973,53.411092
GSM,-6.153717,53.411064
GSM,-6.440153,53.411048
GSM,-6.309237,53.410957
GSM,-6.138994,53.410926
GSM,-6.161734,53.41087
GSM,-6.232128,53.410833
GSM,-6.240372,53.410721
GSM,-6.254337,53.410721
GSM,-6.435013,53.410721
GSM,-6.13243103,53.41072083
GSM,-6.147537231,53.41072083
GSM,-6.162643433,53.41072083
GSM,-6.176376343,53.41072083
GSM,-6.179122925,53.41072083
GSM,-6.228561401,53.41072083
GSM,-6.34803772,53.41072083
GSM,-6.367263794,53.41072083
GSM,-6.368637085,53.41072083
GSM,-6.370010376,53.41072083
GSM,-6.420822144,53.41072083
GSM,-6.426315308,53.41072083
GSM,-6.440048218,53.41072083
GSM,-6.441421509,53.41072083
GSM,-6.47026062,53.41072083
GSM,-6.231003,53.410568
GSM,-6.161493,53.410479
GSM,-6.40536,53.410479
GSM,-6.238577,53.410465
GSM,-6.218495,53.41045
GSM,-6.232132,53.410446
GSM,-6.346115,53.410446
GSM,-6.415329,53.410263
GSM,-6.366989,53.410172
GSM,-6.449661,53.410097
GSM,-6.271134,53.410034
GSM,-6.248705,53.409931
GSM,-6.243942,53.409897
GSM,-6.281685,53.409834
GSM,-6.256901,53.409681
GSM,-6.461334,53.409576
GSM,-6.230688,53.409436
GSM,-6.374823,53.409408
GSM,-6.245041,53.409349
GSM,-6.227188,53.409348
GSM,-6.253281,53.409348
GSM,-6.253738,53.409348
GSM,-6.25589,53.409348
GSM,-6.257401,53.409348
GSM,-6.2677,53.409348
GSM,-6.27182,53.409348
GSM,-6.313705,53.409348
GSM,-6.429405,53.409348
GSM,-6.451721,53.409348
GSM,-6.17225647,53.40934753
GSM,-6.175003052,53.40934753
GSM,-6.176376343,53.40934753
GSM,-6.229934692,53.40934753
GSM,-6.250534058,53.40934753
GSM,-6.251907349,53.40934753
GSM,-6.257400513,53.40934753
GSM,-6.262893677,53.40934753
GSM,-6.275253296,53.40934753
GSM,-6.276626587,53.40934753
GSM,-6.413955688,53.40934753
GSM,-6.426315308,53.40934753
GSM,-6.279315,53.409208
GSM,-6.270374,53.40908
GSM,-6.254095,53.409077
GSM,-6.274109,53.40889
GSM,-6.138001,53.408653
GSM,-6.258312,53.408513
GSM,-6.370955,53.408489
GSM,-6.28656,53.408488
GSM,-6.147453,53.408466
GSM,-6.393951,53.408432
GSM,-6.272051,53.408405
GSM,-6.268281,53.408397
GSM,-6.22673,53.408394
GSM,-6.307555,53.408314
GSM,-6.376415,53.408257
GSM,-6.373598,53.40811
GSM,-6.286514,53.407975
GSM,-6.135177612,53.40797424
GSM,-6.238174438,53.40797424
GSM,-6.275253296,53.40797424
GSM,-6.284866333,53.40797424
GSM,-6.287612915,53.40797424
GSM,-6.288986206,53.40797424
GSM,-6.290359497,53.40797424
GSM,-6.291732788,53.40797424
GSM,-6.298599243,53.40797424
GSM,-6.345291138,53.40797424
GSM,-6.231766,53.407974
GSM,-6.281315,53.407974
GSM,-6.280197,53.407631
GSM,-6.380448,53.407333
GSM,-6.226095,53.407312
GSM,-6.271001,53.407257
GSM,-6.232432,53.407225
GSM,-6.232712,53.407213
GSM,-6.159897,53.407059
GSM,-6.25145,53.407059
GSM,-6.242982,53.406602
GSM,-6.267994,53.406601
GSM,-6.294394,53.406601
GSM,-6.300685,53.406601
GSM,-6.303635,53.406601
GSM,-6.308997,53.406601
GSM,-6.311874,53.406601
GSM,-6.343002,53.406601
GSM,-6.367722,53.406601
GSM,-6.166763306,53.40660095
GSM,-6.183242798,53.40660095
GSM,-6.202468872,53.40660095
GSM,-6.238174438,53.40660095
GSM,-6.250534058,53.40660095
GSM,-6.257400513,53.40660095
GSM,-6.290359497,53.40660095
GSM,-6.29447937,53.40660095
GSM,-6.299972534,53.40660095
GSM,-6.343917847,53.40660095
GSM,-6.365890503,53.40660095
GSM,-6.374130249,53.40660095
GSM,-6.460647583,53.40660095
GSM,-6.235592,53.406598
GSM,-6.280037,53.406479
GSM,-6.39648,53.406418
GSM,-6.410019,53.406418
GSM,-6.252136,53.406372
GSM,-6.310391,53.40633
GSM,-6.403482,53.406315
GSM,-6.213702,53.406283
GSM,-6.198884,53.406236
GSM,-6.427922,53.406157
GSM,-6.303757,53.406118
GSM,-6.306152,53.405914
GSM,-6.437625,53.405874
GSM,-6.401769,53.405835
GSM,-6.223748,53.40573
GSM,-6.158752,53.405685
GSM,-6.425374,53.405531
GSM,-6.300609,53.405529
GSM,-6.179695,53.405503
GSM,-6.267024,53.405465
GSM,-6.304904,53.405433
GSM,-6.239173,53.405228
GSM,-6.239744,53.405228
GSM,-6.301557,53.405228
GSM,-6.362457,53.405228
GSM,-6.410522,53.405228
GSM,-6.126937866,53.40522766
GSM,-6.180496216,53.40522766
GSM,-6.190109253,53.40522766
GSM,-6.191482544,53.40522766
GSM,-6.231307983,53.40522766
GSM,-6.250534058,53.40522766
GSM,-6.298599243,53.40522766
GSM,-6.372756958,53.40522766
GSM,-6.407089233,53.40522766
GSM,-6.412582397,53.40522766
GSM,-6.426315308,53.40522766
GSM,-6.248323,53.405128
GSM,-6.158409,53.405056
GSM,-6.30041,53.405041
GSM,-6.293106,53.404884
GSM,-6.409134,53.40474
GSM,-6.198567,53.404719
GSM,-6.412655,53.404719
GSM,-6.433261,53.404701
GSM,-6.259873,53.40461
GSM,-6.231308,53.404312
GSM,-6.288834,53.404312
GSM,-6.309929,53.404198
GSM,-6.149342,53.40415
GSM,-6.419277,53.404026
GSM,-6.264267,53.404007
GSM,-6.212081909,53.40385437
GSM,-6.216201782,53.40385437
GSM,-6.301345825,53.40385437
GSM,-6.302719116,53.40385437
GSM,-6.305465698,53.40385437
GSM,-6.306838989,53.40385437
GSM,-6.30821228,53.40385437
GSM,-6.310958862,53.40385437
GSM,-6.357650757,53.40385437
GSM,-6.360397339,53.40385437
GSM,-6.36177063,53.40385437
GSM,-6.371383667,53.40385437
GSM,-6.379623413,53.40385437
GSM,-6.393356323,53.40385437
GSM,-6.40296936,53.40385437
GSM,-6.404342651,53.40385437
GSM,-6.411209106,53.40385437
GSM,-6.415328979,53.40385437
GSM,-6.231995,53.403854
GSM,-6.302032,53.403854
GSM,-6.39139,53.403839
GSM,-6.408767,53.40377
GSM,-6.417854,53.403699
GSM,-6.264071,53.403658
GSM,-6.436162,53.403619
GSM,-6.154562,53.403616
GSM,-6.393674,53.403606
GSM,-6.119104,53.403506
GSM,-6.163219,53.403412
GSM,-6.184383,53.403408
GSM,-6.161816,53.403404
GSM,-6.302719,53.403168
GSM,-6.377565,53.403168
GSM,-6.402969,53.403168
GSM,-6.392511,53.403163
GSM,-6.293938,53.403036
GSM,-6.44106,53.403018
GSM,-6.38824,53.402916
GSM,-6.30625,53.402873
GSM,-6.30302,53.402787
GSM,-6.393948,53.402646
GSM,-6.361496,53.402618
GSM,-6.175752,53.402606
GSM,-6.149346,53.40258
GSM,-6.38413,53.402576
GSM,-6.191939,53.402483
GSM,-6.173629761,53.40248108
GSM,-6.276626587,53.40248108
GSM,-6.284866333,53.40248108
GSM,-6.30821228,53.40248108
GSM,-6.317825317,53.40248108
GSM,-6.337051392,53.40248108
GSM,-6.356277466,53.40248108
GSM,-6.398849487,53.40248108
GSM,-6.400222778,53.40248108
GSM,-6.412582397,53.40248108
GSM,-6.466140747,53.40248108
GSM,-6.467514038,53.40248108
GSM,-6.468887329,53.40248108
GSM,-6.170196,53.402481
GSM,-6.271362,53.402481
GSM,-6.380998,53.402481
GSM,-6.434555,53.402481
GSM,-6.234055,53.4024
GSM,-6.240796,53.402356
GSM,-6.232898,53.402264
GSM,-6.23416,53.402164
GSM,-6.175947,53.402138
GSM,-6.385803,53.402138
GSM,-6.411209,53.402138
GSM,-6.258545,53.402115
GSM,-6.27268,53.402104
GSM,-6.190894,53.402089
GSM,-6.423397,53.402081
GSM,-6.264267,53.402077
GSM,-6.317963,53.402069
GSM,-6.266591,53.402059
GSM,-6.314529,53.40205
GSM,-6.13298,53.401932
GSM,-6.179989,53.401641
GSM,-6.306238,53.401623
GSM,-6.212082,53.401566
GSM,-6.161823,53.401416
GSM,-6.176946,53.401141
GSM,-6.275271,53.401124
GSM,-6.315081,53.401109
GSM,-6.180496,53.401108
GSM,-6.31884,53.401108
GSM,-6.407162,53.401108
GSM,-6.181869507,53.40110779
GSM,-6.216201782,53.40110779
GSM,-6.234054565,53.40110779
GSM,-6.264266968,53.40110779
GSM,-6.265640259,53.40110779
GSM,-6.29447937,53.40110779
GSM,-6.297225952,53.40110779
GSM,-6.353530884,53.40110779
GSM,-6.364517212,53.40110779
GSM,-6.400222778,53.40110779
GSM,-6.405715942,53.40110779
GSM,-6.407089233,53.40110779
GSM,-6.415328979,53.40110779
GSM,-6.438674927,53.40110779
GSM,-6.440048218,53.40110779
GSM,-6.265983,53.400833
GSM,-6.349823,53.400833
GSM,-6.124585,53.400777
GSM,-6.302719,53.40065
GSM,-6.328648,53.400571
GSM,-6.328812,53.400559
GSM,-6.237488,53.400421
GSM,-6.242981,53.400421
GSM,-6.295166,53.400421
GSM,-6.453095,53.400421
GSM,-6.259845,53.400363
GSM,-6.338974,53.400284
GSM,-6.163533,53.400181
GSM,-6.264723,53.400127
GSM,-6.161894,53.400109
GSM,-6.171315,53.400078
GSM,-6.407089,53.400078
GSM,-6.321121,53.399918
GSM,-6.122817993,53.3997345
GSM,-6.139297485,53.3997345
GSM,-6.184616089,53.3997345
GSM,-6.194229126,53.3997345
GSM,-6.235427856,53.3997345
GSM,-6.258773804,53.3997345
GSM,-6.264266968,53.3997345
GSM,-6.286239624,53.3997345
GSM,-6.290359497,53.3997345
GSM,-6.302719116,53.3997345
GSM,-6.310958862,53.3997345
GSM,-6.323318481,53.3997345
GSM,-6.339797974,53.3997345
GSM,-6.342544556,53.3997345
GSM,-6.343917847,53.3997345
GSM,-6.365890503,53.3997345
GSM,-6.394729614,53.3997345
GSM,-6.444168091,53.3997345
GSM,-6.455154419,53.3997345
GSM,-6.297569,53.399734
GSM,-6.325293,53.399734
GSM,-6.339258,53.399675
GSM,-6.413792,53.399538
GSM,-6.306904,53.399529
GSM,-6.258202,53.399506
GSM,-6.260801,53.399473
GSM,-6.324963,53.399301
GSM,-6.141586,53.399277
GSM,-6.236801,53.399277
GSM,-6.262894,53.399277
GSM,-6.14685,53.399049
GSM,-6.310615,53.399048
GSM,-6.433182,53.399048
GSM,-6.433868,53.399048
GSM,-6.388422,53.399001
GSM,-6.277936,53.398953
GSM,-6.207138,53.398911
GSM,-6.327164,53.398911
GSM,-6.326065,53.398819
GSM,-6.23623,53.398731
GSM,-6.347015,53.398724
GSM,-6.238861,53.398705
GSM,-6.258051,53.398636
GSM,-6.258362,53.398636
GSM,-6.327438,53.398636
GSM,-6.397476,53.39859
GSM,-6.39487,53.398585
GSM,-6.23794,53.398562
GSM,-6.254997,53.398533
GSM,-6.333617,53.398362
GSM,-6.131057739,53.39836121
GSM,-6.154403687,53.39836121
GSM,-6.157150269,53.39836121
GSM,-6.205215454,53.39836121
GSM,-6.236801147,53.39836121
GSM,-6.310958862,53.39836121
GSM,-6.326065063,53.39836121
GSM,-6.33430481,53.39836121
GSM,-6.338424683,53.39836121
GSM,-6.364517212,53.39836121
GSM,-6.367263794,53.39836121
GSM,-6.371383667,53.39836121
GSM,-6.38923645,53.39836121
GSM,-6.390609741,53.39836121
GSM,-6.394729614,53.39836121
GSM,-6.407089233,53.39836121
GSM,-6.449661255,53.39836121
GSM,-6.15406,53.398361
GSM,-6.223984,53.398361
GSM,-6.225128,53.398361
GSM,-6.191013,53.398275
GSM,-6.347294,53.398256
GSM,-6.240921,53.398087
GSM,-6.136838,53.398065
GSM,-6.391468,53.398018
GSM,-6.30262,53.397953
GSM,-6.390044,53.397764
GSM,-6.368344,53.397763
GSM,-6.150242,53.39771
GSM,-6.330185,53.397675
GSM,-6.391983,53.397675
GSM,-6.144603,53.39755
GSM,-6.386215,53.397537
GSM,-6.326865,53.397488
GSM,-6.328092,53.397481
GSM,-6.146622,53.397446
GSM,-6.196175,53.397446
GSM,-6.231766,53.397446
GSM,-6.221695,53.397305
GSM,-6.150284,53.397293
GSM,-6.304092,53.397263
GSM,-6.23936,53.397238
GSM,-6.242096,53.39704
GSM,-6.237659,53.396988
GSM,-6.260605,53.396988
GSM,-6.289673,53.396988
GSM,-6.331976,53.396988
GSM,-6.352158,53.396988
GSM,-6.426315,53.396988
GSM,-6.148910522,53.39698792
GSM,-6.162643433,53.39698792
GSM,-6.18598938,53.39698792
GSM,-6.187362671,53.39698792
GSM,-6.217575073,53.39698792
GSM,-6.221694946,53.39698792
GSM,-6.228561401,53.39698792
GSM,-6.264266968,53.39698792
GSM,-6.291732788,53.39698792
GSM,-6.317825317,53.39698792
GSM,-6.360397339,53.39698792
GSM,-6.370162,53.396882
GSM,-6.238632,53.396835
GSM,-6.384489,53.396683
GSM,-6.178608,53.396645
GSM,-6.131842,53.396596
GSM,-6.216769,53.396583
GSM,-6.228442,53.39657
GSM,-6.13384,53.39653
GSM,-6.398295,53.396434
GSM,-6.235559,53.396399
GSM,-6.239548,53.396399
GSM,-6.325152,53.396395
GSM,-6.386258,53.396095
GSM,-6.153099,53.396084
GSM,-6.332935,53.396074
GSM,-6.229477,53.396072
GSM,-6.283951,53.396072
GSM,-6.259276,53.395883
GSM,-6.424874,53.395808
GSM,-6.388228,53.395636
GSM,-6.299289,53.395622
GSM,-6.238327,53.395615
GSM,-6.175003052,53.39561462
GSM,-6.177749634,53.39561462
GSM,-6.214828491,53.39561462
GSM,-6.22718811,53.39561462
GSM,-6.251907349,53.39561462
GSM,-6.335678101,53.39561462
GSM,-6.337051392,53.39561462
GSM,-6.396102905,53.39561462
GSM,-6.406397,53.395557
GSM,-6.239548,53.39547
GSM,-6.202341,53.395355
GSM,-6.398113,53.395268
GSM,-6.36696,53.395144
GSM,-6.38733,53.395139
GSM,-6.44445,53.395133
GSM,-6.190471,53.395088
GSM,-6.420708,53.395004
GSM,-6.39267,53.394928
GSM,-6.414642,53.394928
GSM,-6.138332,53.394907
GSM,-6.137848,53.394852
GSM,-6.222432,53.394843
GSM,-6.121542,53.3948
GSM,-6.337875,53.394516
GSM,-6.245585,53.394299
GSM,-6.176376343,53.39424133
GSM,-6.198348999,53.39424133
GSM,-6.212081909,53.39424133
GSM,-6.2134552,53.39424133
GSM,-6.245040894,53.39424133
GSM,-6.304092407,53.39424133
GSM,-6.370010376,53.39424133
GSM,-6.371383667,53.39424133
GSM,-6.386489868,53.39424133
GSM,-6.393356323,53.39424133
GSM,-6.394729614,53.39424133
GSM,-6.438674927,53.39424133
GSM,-6.488113403,53.39424133
GSM,-6.124535,53.394241
GSM,-6.184616,53.394241
GSM,-6.190109,53.394241
GSM,-6.222153,53.394241
GSM,-6.293564,53.394241
GSM,-6.339111,53.394241
GSM,-6.309835,53.394117
GSM,-6.124201,53.393986
GSM,-6.190504,53.393932
GSM,-6.189673,53.393802
GSM,-6.284409,53.393784
GSM,-6.180619,53.39376
GSM,-6.340423,53.393742
GSM,-6.415143,53.393687
GSM,-6.415329,53.393676
GSM,-6.290634,53.393417
GSM,-6.30482,53.393371
GSM,-6.245956,53.393326
GSM,-6.203963,53.393134
GSM,-6.129492,53.393073
GSM,-6.095657,53.393021
GSM,-6.407373,53.393008
GSM,-6.386244,53.392986
GSM,-6.214358,53.392897
GSM,-6.183242798,53.39286804
GSM,-6.246414185,53.39286804
GSM,-6.264266968,53.39286804
GSM,-6.268386841,53.39286804
GSM,-6.378250122,53.39286804
GSM,-6.391983032,53.39286804
GSM,-6.419448853,53.39286804
GSM,-6.42906189,53.39286804
GSM,-6.440048218,53.39286804
GSM,-6.466140747,53.39286804
GSM,-6.127625,53.392868
GSM,-6.164932,53.392868
GSM,-6.17569,53.392868
GSM,-6.207962,53.392868
GSM,-6.385117,53.392868
GSM,-6.136686,53.392828
GSM,-6.24942,53.392815
GSM,-6.391101,53.392784
GSM,-6.187342,53.392772
GSM,-6.206477,53.392754
GSM,-6.398735,53.392754
GSM,-6.249237,53.392688
GSM,-6.174981,53.392611
GSM,-6.234055,53.392525
GSM,-6.212582,53.392489
GSM,-6.118165,53.392483
GSM,-6.344507,53.392476
GSM,-6.302728,53.392418
GSM,-6.155427,53.39238
GSM,-6.257126,53.392319
GSM,-6.381912,53.392258
GSM,-6.166077,53.392181
GSM,-6.444607,53.392131
GSM,-6.442689,53.392129
GSM,-6.323318,53.391953
GSM,-6.426315,53.391953
GSM,-6.432495,53.391907
GSM,-6.277546,53.391614
GSM,-6.159439,53.391586
GSM,-6.299413,53.391571
GSM,-6.264295,53.39157
GSM,-6.263809,53.391495
GSM,-6.088485718,53.39149475
GSM,-6.0912323,53.39149475
GSM,-6.102218628,53.39149475
GSM,-6.170883179,53.39149475
